window_start_utc,window_end_utc,open_price_usd,close_price_usd,pct_change,outcome,rounds_used
2026-05-31T19:00:00+00:00,2026-05-31T19:04:59.999000+00:00,73603.68,73602.47,-0.0016,DOWN,1
2026-05-31T19:05:00+00:00,2026-05-31T19:09:59.999000+00:00,73602.47,73593.37,-0.0124,DOWN,1
2026-05-31T19:10:00+00:00,2026-05-31T19:14:59.999000+00:00,73593.37,73590.39,-0.0040,DOWN,1
2026-05-31T19:15:00+00:00,2026-05-31T19:19:59.999000+00:00,73590.38,73614.00,+0.0321,UP,1
2026-05-31T19:20:00+00:00,2026-05-31T19:24:59.999000+00:00,73613.99,73508.13,-0.1438,DOWN,1
2026-05-31T19:25:00+00:00,2026-05-31T19:29:59.999000+00:00,73508.12,73526.00,+0.0243,UP,1
2026-05-31T19:30:00+00:00,2026-05-31T19:34:59.999000+00:00,73526.00,73470.00,-0.0762,DOWN,1
2026-05-31T19:35:00+00:00,2026-05-31T19:39:59.999000+00:00,73469.99,73524.56,+0.0743,UP,1
2026-05-31T19:40:00+00:00,2026-05-31T19:44:59.999000+00:00,73524.56,73520.41,-0.0056,DOWN,1
2026-05-31T19:45:00+00:00,2026-05-31T19:49:59.999000+00:00,73520.41,73522.04,+0.0022,UP,1
2026-05-31T19:50:00+00:00,2026-05-31T19:54:59.999000+00:00,73522.05,73546.24,+0.0329,UP,1
2026-05-31T19:55:00+00:00,2026-05-31T19:59:59.999000+00:00,73546.24,73563.42,+0.0234,UP,1
2026-05-31T20:00:00+00:00,2026-05-31T20:04:59.999000+00:00,73563.41,73623.53,+0.0817,UP,1
2026-05-31T20:05:00+00:00,2026-05-31T20:09:59.999000+00:00,73623.53,73688.26,+0.0879,UP,1
2026-05-31T20:10:00+00:00,2026-05-31T20:14:59.999000+00:00,73688.27,73692.79,+0.0061,UP,1
2026-05-31T20:15:00+00:00,2026-05-31T20:19:59.999000+00:00,73692.79,73710.01,+0.0234,UP,1
2026-05-31T20:20:00+00:00,2026-05-31T20:24:59.999000+00:00,73710.00,73690.00,-0.0271,DOWN,1
2026-05-31T20:25:00+00:00,2026-05-31T20:29:59.999000+00:00,73690.00,73682.28,-0.0105,DOWN,1
2026-05-31T20:30:00+00:00,2026-05-31T20:34:59.999000+00:00,73682.28,73679.04,-0.0044,DOWN,1
2026-05-31T20:35:00+00:00,2026-05-31T20:39:59.999000+00:00,73679.05,73674.36,-0.0064,DOWN,1
2026-05-31T20:40:00+00:00,2026-05-31T20:44:59.999000+00:00,73674.37,73692.84,+0.0251,UP,1
2026-05-31T20:45:00+00:00,2026-05-31T20:49:59.999000+00:00,73692.83,73693.60,+0.0010,UP,1
2026-05-31T20:50:00+00:00,2026-05-31T20:54:59.999000+00:00,73693.60,73734.00,+0.0548,UP,1
2026-05-31T20:55:00+00:00,2026-05-31T20:59:59.999000+00:00,73734.00,73739.66,+0.0077,UP,1
2026-05-31T21:00:00+00:00,2026-05-31T21:04:59.999000+00:00,73739.67,73747.38,+0.0105,UP,1
2026-05-31T21:05:00+00:00,2026-05-31T21:09:59.999000+00:00,73747.60,73719.59,-0.0380,DOWN,1
2026-05-31T21:10:00+00:00,2026-05-31T21:14:59.999000+00:00,73719.58,73688.00,-0.0428,DOWN,1
2026-05-31T21:15:00+00:00,2026-05-31T21:19:59.999000+00:00,73688.00,73675.23,-0.0173,DOWN,1
2026-05-31T21:20:00+00:00,2026-05-31T21:24:59.999000+00:00,73675.24,73680.54,+0.0072,UP,1
2026-05-31T21:25:00+00:00,2026-05-31T21:29:59.999000+00:00,73680.54,73650.51,-0.0408,DOWN,1
2026-05-31T21:30:00+00:00,2026-05-31T21:34:59.999000+00:00,73650.52,73664.90,+0.0195,UP,1
2026-05-31T21:35:00+00:00,2026-05-31T21:39:59.999000+00:00,73664.90,73678.14,+0.0180,UP,1
2026-05-31T21:40:00+00:00,2026-05-31T21:44:59.999000+00:00,73678.15,73746.00,+0.0921,UP,1
2026-05-31T21:45:00+00:00,2026-05-31T21:49:59.999000+00:00,73745.99,73850.00,+0.1410,UP,1
2026-05-31T21:50:00+00:00,2026-05-31T21:54:59.999000+00:00,73850.00,73852.79,+0.0038,UP,1
2026-05-31T21:55:00+00:00,2026-05-31T21:59:59.999000+00:00,73852.79,73892.52,+0.0538,UP,1
2026-05-31T22:00:00+00:00,2026-05-31T22:04:59.999000+00:00,73892.52,73714.97,-0.2403,DOWN,1
2026-05-31T22:05:00+00:00,2026-05-31T22:09:59.999000+00:00,73714.97,73821.99,+0.1452,UP,1
2026-05-31T22:10:00+00:00,2026-05-31T22:14:59.999000+00:00,73821.99,73912.00,+0.1219,UP,1
2026-05-31T22:15:00+00:00,2026-05-31T22:19:59.999000+00:00,73911.99,73890.41,-0.0292,DOWN,1
2026-05-31T22:20:00+00:00,2026-05-31T22:24:59.999000+00:00,73890.41,73863.03,-0.0371,DOWN,1
2026-05-31T22:25:00+00:00,2026-05-31T22:29:59.999000+00:00,73863.02,73892.01,+0.0392,UP,1
2026-05-31T22:30:00+00:00,2026-05-31T22:34:59.999000+00:00,73892.00,73997.55,+0.1428,UP,1
2026-05-31T22:35:00+00:00,2026-05-31T22:39:59.999000+00:00,73997.56,73897.98,-0.1346,DOWN,1
2026-05-31T22:40:00+00:00,2026-05-31T22:44:59.999000+00:00,73897.98,73901.27,+0.0045,UP,1
2026-05-31T22:45:00+00:00,2026-05-31T22:49:59.999000+00:00,73901.27,73942.77,+0.0562,UP,1
2026-05-31T22:50:00+00:00,2026-05-31T22:54:59.999000+00:00,73942.77,73955.92,+0.0178,UP,1
2026-05-31T22:55:00+00:00,2026-05-31T22:59:59.999000+00:00,73955.93,73944.62,-0.0153,DOWN,1
2026-05-31T23:00:00+00:00,2026-05-31T23:04:59.999000+00:00,73944.62,74068.08,+0.1670,UP,1
2026-05-31T23:05:00+00:00,2026-05-31T23:09:59.999000+00:00,74068.08,73990.00,-0.1054,DOWN,1
2026-05-31T23:10:00+00:00,2026-05-31T23:14:59.999000+00:00,73990.00,73936.00,-0.0730,DOWN,1
2026-05-31T23:15:00+00:00,2026-05-31T23:19:59.999000+00:00,73936.01,73934.87,-0.0015,DOWN,1
2026-05-31T23:20:00+00:00,2026-05-31T23:24:59.999000+00:00,73934.87,73817.59,-0.1586,DOWN,1
2026-05-31T23:25:00+00:00,2026-05-31T23:29:59.999000+00:00,73817.59,73831.29,+0.0186,UP,1
2026-05-31T23:30:00+00:00,2026-05-31T23:34:59.999000+00:00,73831.29,73698.00,-0.1805,DOWN,1
2026-05-31T23:35:00+00:00,2026-05-31T23:39:59.999000+00:00,73698.00,73562.00,-0.1845,DOWN,1
2026-05-31T23:40:00+00:00,2026-05-31T23:44:59.999000+00:00,73561.99,73584.64,+0.0308,UP,1
2026-05-31T23:45:00+00:00,2026-05-31T23:49:59.999000+00:00,73584.65,73672.25,+0.1190,UP,1
2026-05-31T23:50:00+00:00,2026-05-31T23:54:59.999000+00:00,73672.25,73682.52,+0.0139,UP,1
2026-05-31T23:55:00+00:00,2026-05-31T23:59:59.999000+00:00,73682.53,73674.39,-0.0110,DOWN,1
2026-06-01T00:00:00+00:00,2026-06-01T00:04:59.999000+00:00,73674.39,73861.33,+0.2537,UP,1
2026-06-01T00:05:00+00:00,2026-06-01T00:09:59.999000+00:00,73861.33,73753.75,-0.1457,DOWN,1
2026-06-01T00:10:00+00:00,2026-06-01T00:14:59.999000+00:00,73753.74,73806.15,+0.0711,UP,1
2026-06-01T00:15:00+00:00,2026-06-01T00:19:59.999000+00:00,73806.15,73730.26,-0.1028,DOWN,1
2026-06-01T00:20:00+00:00,2026-06-01T00:24:59.999000+00:00,73730.27,73802.25,+0.0976,UP,1
2026-06-01T00:25:00+00:00,2026-06-01T00:29:59.999000+00:00,73802.25,73960.00,+0.2137,UP,1
2026-06-01T00:30:00+00:00,2026-06-01T00:34:59.999000+00:00,73960.00,73917.43,-0.0576,DOWN,1
2026-06-01T00:35:00+00:00,2026-06-01T00:39:59.999000+00:00,73917.43,73898.75,-0.0253,DOWN,1
2026-06-01T00:40:00+00:00,2026-06-01T00:44:59.999000+00:00,73898.75,73946.01,+0.0640,UP,1
2026-06-01T00:45:00+00:00,2026-06-01T00:49:59.999000+00:00,73946.00,73962.72,+0.0226,UP,1
2026-06-01T00:50:00+00:00,2026-06-01T00:54:59.999000+00:00,73962.73,73924.01,-0.0524,DOWN,1
2026-06-01T00:55:00+00:00,2026-06-01T00:59:59.999000+00:00,73924.01,73885.00,-0.0528,DOWN,1
2026-06-01T01:00:00+00:00,2026-06-01T01:04:59.999000+00:00,73885.01,73741.15,-0.1947,DOWN,1
2026-06-01T01:05:00+00:00,2026-06-01T01:09:59.999000+00:00,73741.16,73596.79,-0.1958,DOWN,1
2026-06-01T01:10:00+00:00,2026-06-01T01:14:59.999000+00:00,73596.79,73573.00,-0.0323,DOWN,1
2026-06-01T01:15:00+00:00,2026-06-01T01:19:59.999000+00:00,73573.00,73600.19,+0.0370,UP,1
2026-06-01T01:20:00+00:00,2026-06-01T01:24:59.999000+00:00,73600.19,73601.69,+0.0020,UP,1
2026-06-01T01:25:00+00:00,2026-06-01T01:29:59.999000+00:00,73601.68,73604.00,+0.0032,UP,1
2026-06-01T01:30:00+00:00,2026-06-01T01:34:59.999000+00:00,73604.01,73615.98,+0.0163,UP,1
2026-06-01T01:35:00+00:00,2026-06-01T01:39:59.999000+00:00,73615.99,73603.90,-0.0164,DOWN,1
2026-06-01T01:40:00+00:00,2026-06-01T01:44:59.999000+00:00,73603.90,73498.00,-0.1439,DOWN,1
2026-06-01T01:45:00+00:00,2026-06-01T01:49:59.999000+00:00,73498.00,73563.73,+0.0894,UP,1
2026-06-01T01:50:00+00:00,2026-06-01T01:54:59.999000+00:00,73563.74,73370.00,-0.2634,DOWN,1
2026-06-01T01:55:00+00:00,2026-06-01T01:59:59.999000+00:00,73369.99,73292.92,-0.1050,DOWN,1
2026-06-01T02:00:00+00:00,2026-06-01T02:04:59.999000+00:00,73292.92,73370.01,+0.1052,UP,1
2026-06-01T02:05:00+00:00,2026-06-01T02:09:59.999000+00:00,73370.01,73520.00,+0.2044,UP,1
2026-06-01T02:10:00+00:00,2026-06-01T02:14:59.999000+00:00,73520.00,73548.46,+0.0387,UP,1
2026-06-01T02:15:00+00:00,2026-06-01T02:19:59.999000+00:00,73548.45,73464.29,-0.1144,DOWN,1
2026-06-01T02:20:00+00:00,2026-06-01T02:24:59.999000+00:00,73464.29,73493.00,+0.0391,UP,1
2026-06-01T02:25:00+00:00,2026-06-01T02:29:59.999000+00:00,73493.00,73523.99,+0.0422,UP,1
2026-06-01T02:30:00+00:00,2026-06-01T02:34:59.999000+00:00,73524.00,73498.34,-0.0349,DOWN,1
2026-06-01T02:35:00+00:00,2026-06-01T02:39:59.999000+00:00,73498.34,73572.27,+0.1006,UP,1
2026-06-01T02:40:00+00:00,2026-06-01T02:44:59.999000+00:00,73572.27,73782.01,+0.2851,UP,1
2026-06-01T02:45:00+00:00,2026-06-01T02:49:59.999000+00:00,73782.00,73802.00,+0.0271,UP,1
2026-06-01T02:50:00+00:00,2026-06-01T02:54:59.999000+00:00,73802.01,73794.00,-0.0109,DOWN,1
2026-06-01T02:55:00+00:00,2026-06-01T02:59:59.999000+00:00,73794.00,73790.00,-0.0054,DOWN,1
2026-06-01T03:00:00+00:00,2026-06-01T03:04:59.999000+00:00,73789.99,73971.30,+0.2457,UP,1
2026-06-01T03:05:00+00:00,2026-06-01T03:09:59.999000+00:00,73971.31,73973.48,+0.0029,UP,1
2026-06-01T03:10:00+00:00,2026-06-01T03:14:59.999000+00:00,73973.48,73882.01,-0.1237,DOWN,1
2026-06-01T03:15:00+00:00,2026-06-01T03:19:59.999000+00:00,73882.00,73918.09,+0.0488,UP,1
2026-06-01T03:20:00+00:00,2026-06-01T03:24:59.999000+00:00,73918.09,73949.89,+0.0430,UP,1
2026-06-01T03:25:00+00:00,2026-06-01T03:29:59.999000+00:00,73949.90,73921.77,-0.0380,DOWN,1
2026-06-01T03:30:00+00:00,2026-06-01T03:34:59.999000+00:00,73921.78,73944.29,+0.0305,UP,1
2026-06-01T03:35:00+00:00,2026-06-01T03:39:59.999000+00:00,73944.29,73892.00,-0.0707,DOWN,1
2026-06-01T03:40:00+00:00,2026-06-01T03:44:59.999000+00:00,73892.01,73849.99,-0.0569,DOWN,1
2026-06-01T03:45:00+00:00,2026-06-01T03:49:59.999000+00:00,73850.00,73890.45,+0.0548,UP,1
2026-06-01T03:50:00+00:00,2026-06-01T03:54:59.999000+00:00,73890.44,73752.81,-0.1863,DOWN,1
2026-06-01T03:55:00+00:00,2026-06-01T03:59:59.999000+00:00,73752.80,73769.06,+0.0220,UP,1
2026-06-01T04:00:00+00:00,2026-06-01T04:04:59.999000+00:00,73769.06,73785.43,+0.0222,UP,1
2026-06-01T04:05:00+00:00,2026-06-01T04:09:59.999000+00:00,73785.44,73676.60,-0.1475,DOWN,1
2026-06-01T04:10:00+00:00,2026-06-01T04:14:59.999000+00:00,73676.61,73604.91,-0.0973,DOWN,1
2026-06-01T04:15:00+00:00,2026-06-01T04:19:59.999000+00:00,73604.91,73513.11,-0.1247,DOWN,1
2026-06-01T04:20:00+00:00,2026-06-01T04:24:59.999000+00:00,73513.11,73434.87,-0.1064,DOWN,1
2026-06-01T04:25:00+00:00,2026-06-01T04:29:59.999000+00:00,73434.88,73408.01,-0.0366,DOWN,1
2026-06-01T04:30:00+00:00,2026-06-01T04:34:59.999000+00:00,73408.01,73443.17,+0.0479,UP,1
2026-06-01T04:35:00+00:00,2026-06-01T04:39:59.999000+00:00,73443.17,73450.24,+0.0096,UP,1
2026-06-01T04:40:00+00:00,2026-06-01T04:44:59.999000+00:00,73450.24,73491.99,+0.0568,UP,1
2026-06-01T04:45:00+00:00,2026-06-01T04:49:59.999000+00:00,73491.99,73414.00,-0.1061,DOWN,1
2026-06-01T04:50:00+00:00,2026-06-01T04:54:59.999000+00:00,73414.00,73521.68,+0.1467,UP,1
2026-06-01T04:55:00+00:00,2026-06-01T04:59:59.999000+00:00,73521.68,73536.01,+0.0195,UP,1
2026-06-01T05:00:00+00:00,2026-06-01T05:04:59.999000+00:00,73536.01,73511.68,-0.0331,DOWN,1
2026-06-01T05:05:00+00:00,2026-06-01T05:09:59.999000+00:00,73511.68,73494.00,-0.0241,DOWN,1
2026-06-01T05:10:00+00:00,2026-06-01T05:14:59.999000+00:00,73494.01,73540.00,+0.0626,UP,1
2026-06-01T05:15:00+00:00,2026-06-01T05:19:59.999000+00:00,73540.00,73468.17,-0.0977,DOWN,1
2026-06-01T05:20:00+00:00,2026-06-01T05:24:59.999000+00:00,73468.17,73457.99,-0.0139,DOWN,1
2026-06-01T05:25:00+00:00,2026-06-01T05:29:59.999000+00:00,73458.00,73351.70,-0.1447,DOWN,1
2026-06-01T05:30:00+00:00,2026-06-01T05:34:59.999000+00:00,73351.70,73396.01,+0.0604,UP,1
2026-06-01T05:35:00+00:00,2026-06-01T05:39:59.999000+00:00,73396.01,73391.84,-0.0057,DOWN,1
2026-06-01T05:40:00+00:00,2026-06-01T05:44:59.999000+00:00,73391.84,73426.37,+0.0470,UP,1
2026-06-01T05:45:00+00:00,2026-06-01T05:49:59.999000+00:00,73426.37,73419.85,-0.0089,DOWN,1
2026-06-01T05:50:00+00:00,2026-06-01T05:54:59.999000+00:00,73419.85,73400.00,-0.0270,DOWN,1
2026-06-01T05:55:00+00:00,2026-06-01T05:59:59.999000+00:00,73400.01,73350.00,-0.0681,DOWN,1
2026-06-01T06:00:00+00:00,2026-06-01T06:04:59.999000+00:00,73349.99,73313.50,-0.0497,DOWN,1
2026-06-01T06:05:00+00:00,2026-06-01T06:09:59.999000+00:00,73313.51,73248.35,-0.0889,DOWN,1
2026-06-01T06:10:00+00:00,2026-06-01T06:14:59.999000+00:00,73248.34,73289.99,+0.0569,UP,1
2026-06-01T06:15:00+00:00,2026-06-01T06:19:59.999000+00:00,73289.98,73280.00,-0.0136,DOWN,1
2026-06-01T06:20:00+00:00,2026-06-01T06:24:59.999000+00:00,73280.00,73238.00,-0.0573,DOWN,1
2026-06-01T06:25:00+00:00,2026-06-01T06:29:59.999000+00:00,73237.99,73192.82,-0.0617,DOWN,1
2026-06-01T06:30:00+00:00,2026-06-01T06:34:59.999000+00:00,73192.81,73197.16,+0.0059,UP,1
2026-06-01T06:35:00+00:00,2026-06-01T06:39:59.999000+00:00,73197.16,73142.14,-0.0752,DOWN,1
2026-06-01T06:40:00+00:00,2026-06-01T06:44:59.999000+00:00,73142.14,73009.81,-0.1809,DOWN,1
2026-06-01T06:45:00+00:00,2026-06-01T06:49:59.999000+00:00,73009.81,73183.77,+0.2383,UP,1
2026-06-01T06:50:00+00:00,2026-06-01T06:54:59.999000+00:00,73183.76,73124.01,-0.0816,DOWN,1
2026-06-01T06:55:00+00:00,2026-06-01T06:59:59.999000+00:00,73124.00,73135.74,+0.0161,UP,1
2026-06-01T07:00:00+00:00,2026-06-01T07:04:59.999000+00:00,73135.75,73120.00,-0.0215,DOWN,1
2026-06-01T07:05:00+00:00,2026-06-01T07:09:59.999000+00:00,73119.99,73195.56,+0.1034,UP,1
2026-06-01T07:10:00+00:00,2026-06-01T07:14:59.999000+00:00,73195.56,73117.33,-0.1069,DOWN,1
2026-06-01T07:15:00+00:00,2026-06-01T07:19:59.999000+00:00,73117.33,73125.00,+0.0105,UP,1
2026-06-01T07:20:00+00:00,2026-06-01T07:24:59.999000+00:00,73125.00,72980.79,-0.1972,DOWN,1
2026-06-01T07:25:00+00:00,2026-06-01T07:29:59.999000+00:00,72980.79,72979.71,-0.0015,DOWN,1
2026-06-01T07:30:00+00:00,2026-06-01T07:34:59.999000+00:00,72979.72,72907.52,-0.0989,DOWN,1
2026-06-01T07:35:00+00:00,2026-06-01T07:39:59.999000+00:00,72907.52,72956.00,+0.0665,UP,1
2026-06-01T07:40:00+00:00,2026-06-01T07:44:59.999000+00:00,72956.00,72952.40,-0.0049,DOWN,1
2026-06-01T07:45:00+00:00,2026-06-01T07:49:59.999000+00:00,72952.40,72752.00,-0.2747,DOWN,1
2026-06-01T07:50:00+00:00,2026-06-01T07:54:59.999000+00:00,72752.00,72833.95,+0.1126,UP,1
2026-06-01T07:55:00+00:00,2026-06-01T07:59:59.999000+00:00,72833.95,72818.00,-0.0219,DOWN,1
2026-06-01T08:00:00+00:00,2026-06-01T08:04:59.999000+00:00,72818.00,72835.99,+0.0247,UP,1
2026-06-01T08:05:00+00:00,2026-06-01T08:09:59.999000+00:00,72835.99,72809.87,-0.0359,DOWN,1
2026-06-01T08:10:00+00:00,2026-06-01T08:14:59.999000+00:00,72809.86,72821.33,+0.0158,UP,1
2026-06-01T08:15:00+00:00,2026-06-01T08:19:59.999000+00:00,72821.33,72830.71,+0.0129,UP,1
2026-06-01T08:20:00+00:00,2026-06-01T08:24:59.999000+00:00,72830.72,72836.01,+0.0073,UP,1
2026-06-01T08:25:00+00:00,2026-06-01T08:29:59.999000+00:00,72836.00,72733.03,-0.1414,DOWN,1
2026-06-01T08:30:00+00:00,2026-06-01T08:34:59.999000+00:00,72733.03,72827.29,+0.1296,UP,1
2026-06-01T08:35:00+00:00,2026-06-01T08:39:59.999000+00:00,72827.29,72860.00,+0.0449,UP,1
2026-06-01T08:40:00+00:00,2026-06-01T08:44:59.999000+00:00,72859.99,72756.73,-0.1417,DOWN,1
2026-06-01T08:45:00+00:00,2026-06-01T08:49:59.999000+00:00,72756.72,72819.07,+0.0857,UP,1
2026-06-01T08:50:00+00:00,2026-06-01T08:54:59.999000+00:00,72819.07,72816.49,-0.0035,DOWN,1
2026-06-01T08:55:00+00:00,2026-06-01T08:59:59.999000+00:00,72816.49,72902.65,+0.1183,UP,1
2026-06-01T09:00:00+00:00,2026-06-01T09:04:59.999000+00:00,72902.64,72966.16,+0.0871,UP,1
2026-06-01T09:05:00+00:00,2026-06-01T09:09:59.999000+00:00,72966.15,73015.03,+0.0670,UP,1
2026-06-01T09:10:00+00:00,2026-06-01T09:14:59.999000+00:00,73015.03,72973.34,-0.0571,DOWN,1
2026-06-01T09:15:00+00:00,2026-06-01T09:19:59.999000+00:00,72973.34,72993.78,+0.0280,UP,1
2026-06-01T09:20:00+00:00,2026-06-01T09:24:59.999000+00:00,72993.78,73002.76,+0.0123,UP,1
2026-06-01T09:25:00+00:00,2026-06-01T09:29:59.999000+00:00,73002.75,73011.70,+0.0123,UP,1
2026-06-01T09:30:00+00:00,2026-06-01T09:34:59.999000+00:00,73011.70,72993.64,-0.0247,DOWN,1
2026-06-01T09:35:00+00:00,2026-06-01T09:39:59.999000+00:00,72993.65,72980.00,-0.0187,DOWN,1
2026-06-01T09:40:00+00:00,2026-06-01T09:44:59.999000+00:00,72980.01,72948.38,-0.0433,DOWN,1
2026-06-01T09:45:00+00:00,2026-06-01T09:49:59.999000+00:00,72948.38,72979.99,+0.0433,UP,1
2026-06-01T09:50:00+00:00,2026-06-01T09:54:59.999000+00:00,72980.00,72867.90,-0.1536,DOWN,1
2026-06-01T09:55:00+00:00,2026-06-01T09:59:59.999000+00:00,72867.90,72880.00,+0.0166,UP,1
2026-06-01T10:00:00+00:00,2026-06-01T10:04:59.999000+00:00,72880.00,72783.15,-0.1329,DOWN,1
2026-06-01T10:05:00+00:00,2026-06-01T10:09:59.999000+00:00,72783.15,72826.60,+0.0597,UP,1
2026-06-01T10:10:00+00:00,2026-06-01T10:14:59.999000+00:00,72826.60,72785.46,-0.0565,DOWN,1
2026-06-01T10:15:00+00:00,2026-06-01T10:19:59.999000+00:00,72785.46,72740.34,-0.0620,DOWN,1
2026-06-01T10:20:00+00:00,2026-06-01T10:24:59.999000+00:00,72740.34,72698.00,-0.0582,DOWN,1
2026-06-01T10:25:00+00:00,2026-06-01T10:29:59.999000+00:00,72698.01,72705.71,+0.0106,UP,1
2026-06-01T10:30:00+00:00,2026-06-01T10:34:59.999000+00:00,72705.72,72635.99,-0.0959,DOWN,1
2026-06-01T10:35:00+00:00,2026-06-01T10:39:59.999000+00:00,72635.99,72642.32,+0.0087,UP,1
2026-06-01T10:40:00+00:00,2026-06-01T10:44:59.999000+00:00,72642.33,72704.49,+0.0856,UP,1
2026-06-01T10:45:00+00:00,2026-06-01T10:49:59.999000+00:00,72704.48,72749.80,+0.0623,UP,1
2026-06-01T10:50:00+00:00,2026-06-01T10:54:59.999000+00:00,72749.80,72769.63,+0.0273,UP,1
2026-06-01T10:55:00+00:00,2026-06-01T10:59:59.999000+00:00,72769.62,72748.88,-0.0285,DOWN,1
2026-06-01T11:00:00+00:00,2026-06-01T11:04:59.999000+00:00,72748.88,72704.00,-0.0617,DOWN,1
2026-06-01T11:05:00+00:00,2026-06-01T11:09:59.999000+00:00,72704.01,72751.26,+0.0650,UP,1
2026-06-01T11:10:00+00:00,2026-06-01T11:14:59.999000+00:00,72751.25,72683.25,-0.0935,DOWN,1
2026-06-01T11:15:00+00:00,2026-06-01T11:19:59.999000+00:00,72683.25,72725.31,+0.0579,UP,1
2026-06-01T11:20:00+00:00,2026-06-01T11:24:59.999000+00:00,72725.31,72686.32,-0.0536,DOWN,1
2026-06-01T11:25:00+00:00,2026-06-01T11:29:59.999000+00:00,72686.32,72672.00,-0.0197,DOWN,1
2026-06-01T11:30:00+00:00,2026-06-01T11:34:59.999000+00:00,72672.01,72644.00,-0.0385,DOWN,1
2026-06-01T11:35:00+00:00,2026-06-01T11:39:59.999000+00:00,72643.99,72658.00,+0.0193,UP,1
2026-06-01T11:40:00+00:00,2026-06-01T11:44:59.999000+00:00,72658.00,72721.07,+0.0868,UP,1
2026-06-01T11:45:00+00:00,2026-06-01T11:49:59.999000+00:00,72721.07,72719.17,-0.0026,DOWN,1
2026-06-01T11:50:00+00:00,2026-06-01T11:54:59.999000+00:00,72719.18,72672.31,-0.0645,DOWN,1
2026-06-01T11:55:00+00:00,2026-06-01T11:59:59.999000+00:00,72672.31,72479.99,-0.2646,DOWN,1
2026-06-01T12:00:00+00:00,2026-06-01T12:04:59.999000+00:00,72480.00,72319.77,-0.2211,DOWN,1
2026-06-01T12:05:00+00:00,2026-06-01T12:09:59.999000+00:00,72318.55,72108.01,-0.2911,DOWN,1
2026-06-01T12:10:00+00:00,2026-06-01T12:14:59.999000+00:00,72108.01,72052.55,-0.0769,DOWN,1
2026-06-01T12:15:00+00:00,2026-06-01T12:19:59.999000+00:00,72052.55,72098.02,+0.0631,UP,1
2026-06-01T12:20:00+00:00,2026-06-01T12:24:59.999000+00:00,72098.02,72209.62,+0.1548,UP,1
2026-06-01T12:25:00+00:00,2026-06-01T12:29:59.999000+00:00,72209.61,72227.44,+0.0247,UP,1
2026-06-01T12:30:00+00:00,2026-06-01T12:34:59.999000+00:00,72227.44,72220.33,-0.0098,DOWN,1
2026-06-01T12:35:00+00:00,2026-06-01T12:39:59.999000+00:00,72220.33,72316.00,+0.1325,UP,1
2026-06-01T12:40:00+00:00,2026-06-01T12:44:59.999000+00:00,72316.00,72275.22,-0.0564,DOWN,1
2026-06-01T12:45:00+00:00,2026-06-01T12:49:59.999000+00:00,72275.22,72162.01,-0.1566,DOWN,1
2026-06-01T12:50:00+00:00,2026-06-01T12:54:59.999000+00:00,72162.01,72130.00,-0.0444,DOWN,1
2026-06-01T12:55:00+00:00,2026-06-01T12:59:59.999000+00:00,72130.00,72221.73,+0.1272,UP,1
2026-06-01T13:00:00+00:00,2026-06-01T13:04:59.999000+00:00,72221.74,72030.96,-0.2642,DOWN,1
2026-06-01T13:05:00+00:00,2026-06-01T13:09:59.999000+00:00,72030.95,72004.00,-0.0374,DOWN,1
2026-06-01T13:10:00+00:00,2026-06-01T13:14:59.999000+00:00,72004.01,71843.01,-0.2236,DOWN,1
2026-06-01T13:15:00+00:00,2026-06-01T13:19:59.999000+00:00,71843.02,71937.94,+0.1321,UP,1
2026-06-01T13:20:00+00:00,2026-06-01T13:24:59.999000+00:00,71937.94,71805.99,-0.1834,DOWN,1
2026-06-01T13:25:00+00:00,2026-06-01T13:29:59.999000+00:00,71805.99,71828.58,+0.0315,UP,1
2026-06-01T13:30:00+00:00,2026-06-01T13:34:59.999000+00:00,71828.59,71961.99,+0.1857,UP,1
2026-06-01T13:35:00+00:00,2026-06-01T13:39:59.999000+00:00,71961.99,71880.00,-0.1139,DOWN,1
2026-06-01T13:40:00+00:00,2026-06-01T13:44:59.999000+00:00,71880.00,71599.99,-0.3896,DOWN,1
2026-06-01T13:45:00+00:00,2026-06-01T13:49:59.999000+00:00,71599.99,71636.01,+0.0503,UP,1
2026-06-01T13:50:00+00:00,2026-06-01T13:54:59.999000+00:00,71636.02,71603.42,-0.0455,DOWN,1
2026-06-01T13:55:00+00:00,2026-06-01T13:59:59.999000+00:00,71603.42,71711.89,+0.1515,UP,1
2026-06-01T14:00:00+00:00,2026-06-01T14:04:59.999000+00:00,71711.89,71879.99,+0.2344,UP,1
2026-06-01T14:05:00+00:00,2026-06-01T14:09:59.999000+00:00,71880.00,71698.00,-0.2532,DOWN,1
2026-06-01T14:10:00+00:00,2026-06-01T14:14:59.999000+00:00,71698.00,71670.49,-0.0384,DOWN,1
2026-06-01T14:15:00+00:00,2026-06-01T14:19:59.999000+00:00,71670.49,71585.99,-0.1179,DOWN,1
2026-06-01T14:20:00+00:00,2026-06-01T14:24:59.999000+00:00,71585.99,71598.90,+0.0180,UP,1
2026-06-01T14:25:00+00:00,2026-06-01T14:29:59.999000+00:00,71598.90,71532.00,-0.0934,DOWN,1
2026-06-01T14:30:00+00:00,2026-06-01T14:34:59.999000+00:00,71532.00,71482.02,-0.0699,DOWN,1
2026-06-01T14:35:00+00:00,2026-06-01T14:39:59.999000+00:00,71482.01,71482.67,+0.0009,UP,1
